Algemeen Handelsblad	1865-05-29	kranten_pd_1865-9.zip	./1865/05/29/DDD_ddd_010139798_mpeg21/
Algemeen Handelsblad	1865-05-29	kranten_pd_1865-9.zip	./1865/05/29/DDD_ddd_010139799_mpeg21/
Algemeen Handelsblad	1865-05-30	kranten_pd_1865-9.zip	./1865/05/30/DDD_ddd_010139800_mpeg21/
Algemeen Handelsblad	1865-05-30	kranten_pd_1865-9.zip	./1865/05/30/DDD_ddd_010139801_mpeg21/
Algemeen Handelsblad	1865-05-31	kranten_pd_1865-9.zip	./1865/05/31/DDD_ddd_010139802_mpeg21/
Algemeen Handelsblad	1865-06-01	kranten_pd_1865-9.zip	./1865/06/01/DDD_ddd_010139803_mpeg21/
Algemeen Handelsblad	1865-06-01	kranten_pd_1865-9.zip	./1865/06/01/DDD_ddd_010139804_mpeg21/
Algemeen Handelsblad	1865-06-02	kranten_pd_1865-9.zip	./1865/06/02/DDD_ddd_010139805_mpeg21/
Algemeen Handelsblad	1865-06-02	kranten_pd_1865-9.zip	./1865/06/02/DDD_ddd_010139806_mpeg21/
Algemeen Handelsblad	1865-06-03	kranten_pd_1865-9.zip	./1865/06/03/DDD_ddd_010139807_mpeg21/
Algemeen Handelsblad	1865-06-03	kranten_pd_1865-9.zip	./1865/06/03/DDD_ddd_010139808_mpeg21/
Algemeen Handelsblad	1865-06-05	kranten_pd_1865-9.zip	./1865/06/05/DDD_ddd_010139809_mpeg21/
Algemeen Handelsblad	1865-06-07	kranten_pd_1865-9.zip	./1865/06/07/DDD_ddd_010139810_mpeg21/
Algemeen Handelsblad	1865-06-07	kranten_pd_1865-9.zip	./1865/06/07/DDD_ddd_010139811_mpeg21/
Algemeen Handelsblad	1865-06-08	kranten_pd_1865-9.zip	./1865/06/08/DDD_ddd_010139812_mpeg21/
Algemeen Handelsblad	1865-06-08	kranten_pd_1865-9.zip	./1865/06/08/DDD_ddd_010139813_mpeg21/
Algemeen Handelsblad	1865-06-09	kranten_pd_1865-9.zip	./1865/06/09/DDD_ddd_010139814_mpeg21/
Algemeen Handelsblad	1865-06-10	kranten_pd_1865-9.zip	./1865/06/10/DDD_ddd_010139815_mpeg21/
Algemeen Handelsblad	1865-06-10	kranten_pd_1865-9.zip	./1865/06/10/DDD_ddd_010139816_mpeg21/
